graph,order,freq,score
alex,GGLLLGGG,"((2.0, 4.0), (4.0, 0.0), (5.0,), (5.0,), (5.0,), (3.0, 3.0), (3.0, 4.0), (3.0, 6.0))",714.290816391592
alex,GLGLLGGB,"((3.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (3.0, 3.0), (3.0, 4.0), (2.0,))",716.2251645745589
alex,GLLLLGGG,"((3.0, 6.0), (4.0,), (5.0,), (5.0,), (3.0,), (4.0, 0.0), (2.0, 3.0), (1.0, 1.0))",717.5656048169
alex,GLLLLGGG,"((3.0, 6.0), (4.0,), (5.0,), (5.0,), (3.0,), (4.0, 0.0), (2.0, 3.0), (1.0, 1.0))",717.5656048169
alex,GLGLGGGB,"((3.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (4.0, 3.0), (3.0, 3.0), (3.0, 4.0), (3.0,))",721.0159652682895
alex,GLLLBBGB,"((3.0, 6.0), (4.0,), (5.0,), (5.0,), (6.0,), (4.0,), (3.0, 4.0), (6.0,))",721.1379575623977
alex,GLLGBGGB,"((3.0, 6.0), (4.0,), (5.0,), (2.0, 3.0), (4.0,), (3.0, 6.0), (3.0, 3.0), (7.0,))",721.2738018298498
alex,GLGLLGGB,"((3.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (3.0, 3.0), (3.0, 1.0), (2.0,))",721.5228106614161
alex,GLLGBGGB,"((3.0, 6.0), (4.0,), (5.0,), (2.0, 3.0), (4.0,), (3.0, 6.0), (3.0, 6.0), (7.0,))",721.8794945605916
alex,GLLGBGGB,"((3.0, 6.0), (4.0,), (5.0,), (2.0, 3.0), (4.0,), (3.0, 6.0), (3.0, 3.0), (5.0,))",722.7509363494822
alex,GLLBLGGB,"((3.0, 6.0), (4.0,), (5.0,), (7.0,), (5.0,), (3.0, 0.0), (1.0, 5.0), (7.0,))",725.7104073670685
alex,GLLLGGGB,"((2.0, 6.0), (4.0,), (5.0,), (5.0,), (1.0, 1.0), (4.0, 4.0), (3.0, 3.0), (7.0,))",726.1969459006948
alex,GLGGLGGB,"((3.0, 6.0), (4.0,), (4.0, 7.0), (3.0, 0.0), (5.0,), (4.0, 4.0), (3.0, 3.0), (7.0,))",728.7666808209497
alex,GLGLLGGB,"((3.0, 6.0), (4.0,), (2.0, 5.0), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (5.0,))",730.9143177595724
alex,GLGLLGGB,"((2.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (3.0, 2.0), (3.0, 4.0), (2.0,))",731.9634578040401
alex,GLGGLGGB,"((3.0, 6.0), (4.0,), (3.0, 4.0), (3.0, 0.0), (5.0,), (4.0, 4.0), (3.0, 4.0), (3.0,))",732.2059570845596
alex,GGLLLGGG,"((2.0, 4.0), (4.0, 0.0), (5.0,), (5.0,), (5.0,), (3.0, 3.0), (4.0, 1.0), (0.0, 4.0))",732.6757262361964
alex,GLBLLGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (3.0, 3.0), (3.0, 4.0), (3.0,))",734.1590652101039
alex,GLGLLGGB,"((3.0, 6.0), (4.0,), (2.0, 6.0), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (3.0,))",734.5582656695119
alex,GLGLLGGB,"((2.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (3.0, 3.0), (4.0, 5.0), (3.0,))",734.6632234462624
alex,GGLGLGGB,"((2.0, 4.0), (4.0, 0.0), (5.0,), (3.0, 7.0), (5.0,), (3.0, 3.0), (3.0, 4.0), (3.0,))",735.1233475262366
alex,GLGLLGGG,"((3.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (3.0, 3.0), (4.0, 6.0), (2.0, 1.0))",735.5395696523539
alex,GLGLLGGB,"((2.0, 5.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (2.0, 2.0), (3.0, 4.0), (2.0,))",737.0312636787127
alex,GLGGLGGB,"((3.0, 6.0), (4.0,), (4.0, 7.0), (3.0, 0.0), (5.0,), (4.0, 4.0), (4.0, 5.0), (3.0,))",737.3819669920288
alex,GLGGBGGB,"((3.0, 6.0), (4.0,), (4.0, 0.0), (2.0, 3.0), (4.0,), (3.0, 6.0), (3.0, 3.0), (7.0,))",737.6865447188767
alex,GLBLLGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (3.0, 2.0), (3.0, 2.0), (2.0,))",738.5113367521244
alex,GLLGLGGG,"((3.0, 6.0), (4.0,), (5.0,), (2.0, 7.0), (5.0,), (3.0, 0.0), (4.0, 6.0), (1.0, 0.0))",741.1317113875591
alex,GLGLLGGG,"((3.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (2.0,), (3.0, 3.0), (2.0, 3.0), (2.0, 1.0))",741.4596024660406
alex,GGLLLGGB,"((3.0, 6.0), (1.0, 2.0), (5.0,), (5.0,), (5.0,), (3.0, 3.0), (3.0, 4.0), (2.0,))",742.3022027922556
alex,GLLGLGGG,"((3.0, 6.0), (4.0,), (5.0,), (2.0, 4.0), (3.0,), (3.0, 0.0), (2.0, 3.0), (1.0, 1.0))",742.5664485977464
alex,GLGLLGGG,"((3.0, 5.0), (4.0,), (3.0, 6.0), (3.0,), (2.0,), (3.0, 3.0), (2.0, 3.0), (2.0, 1.0))",743.6365270403195
alex,GLGLLGGB,"((2.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (3.0, 3.0), (4.0, 0.0), (2.0,))",744.8111441079797
alex,GLLBLGGG,"((3.0, 6.0), (4.0,), (5.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (1.0, 4.0))",745.1656102622602
alex,GLGLLGGG,"((3.0, 6.0), (4.0,), (4.0, 6.0), (3.0,), (1.0,), (3.0, 3.0), (2.0, 3.0), (2.0, 1.0))",745.2823923138096
alex,GLLGLGGB,"((3.0, 6.0), (4.0,), (5.0,), (3.0, 0.0), (5.0,), (4.0, 4.0), (0.0, 0.0), (7.0,))",745.2869380687987
alex,GLBLLGGB,"((3.0, 6.0), (4.0,), (2.0,), (5.0,), (5.0,), (3.0, 6.0), (3.0, 4.0), (6.0,))",745.3856572307062
alex,GLGLLGGB,"((2.0, 5.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (3.0, 3.0), (4.0, 0.0), (2.0,))",745.456592378458
alex,GLLLGGGG,"((3.0, 6.0), (4.0,), (5.0,), (3.0,), (0.0, 3.0), (3.0, 3.0), (2.0, 3.0), (2.0, 1.0))",746.0295484577887
alex,GLGLLGGG,"((3.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (1.0,), (3.0, 3.0), (2.0, 3.0), (2.0, 1.0))",746.2521593270918
alex,GLGGGGGB,"((3.0, 6.0), (4.0,), (4.0, 7.0), (3.0, 7.0), (0.0, 6.0), (3.0, 3.0), (4.0, 5.0), (3.0,))",747.3526641747128
alex,GLBLLGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (3.0,))",747.4406571715472
alex,GLBLLGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (3.0,))",747.4406571715472
alex,GGGLGGGG,"((3.0, 6.0), (3.0, 7.0), (3.0, 6.0), (3.0,), (2.0, 6.0), (3.0, 3.0), (2.0, 3.0), (2.0, 1.0))",747.790030225308
alex,GLBLLGGB,"((3.0, 6.0), (4.0,), (2.0,), (5.0,), (5.0,), (3.0, 6.0), (3.0, 4.0), (3.0,))",748.947356719087
alex,GLBLLGGB,"((3.0, 6.0), (4.0,), (7.0,), (5.0,), (5.0,), (3.0, 2.0), (3.0, 2.0), (2.0,))",749.7620590269988
alex,GLGLLGGG,"((2.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (3.0, 3.0), (4.0, 6.0), (2.0, 1.0))",750.8517315938186
alex,GLGLLGGG,"((2.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (5.0,), (3.0, 3.0), (4.0, 6.0), (2.0, 1.0))",750.8517315938186
alex,GLGLBGGB,"((3.0, 6.0), (4.0,), (4.0, 7.0), (5.0,), (1.0,), (3.0, 3.0), (4.0, 5.0), (3.0,))",751.0182529068404
alex,GLGLBGGB,"((3.0, 6.0), (4.0,), (4.0, 7.0), (5.0,), (1.0,), (3.0, 3.0), (4.0, 5.0), (3.0,))",751.0182529068404
alex,GLGLBGGB,"((3.0, 6.0), (4.0,), (4.0, 7.0), (5.0,), (1.0,), (3.0, 3.0), (4.0, 5.0), (3.0,))",751.0182529068404
alex,GLGLBGGB,"((3.0, 6.0), (4.0,), (4.0, 7.0), (5.0,), (1.0,), (3.0, 3.0), (4.0, 6.0), (3.0,))",751.4283875163914
alex,GLGGLGGG,"((3.0, 6.0), (4.0,), (4.0, 7.0), (3.0, 0.0), (5.0,), (3.0, 3.0), (2.0, 3.0), (0.0, 4.0))",751.5867029525078
alex,GLBLGGGB,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (4.0, 6.0), (3.0, 3.0), (3.0, 4.0), (6.0,))",754.7649216410274
alex,GLLGLGGG,"((3.0, 6.0), (4.0,), (5.0,), (2.0, 5.0), (3.0,), (4.0, 0.0), (2.0, 3.0), (1.0, 1.0))",756.0695552534426
alex,GLBLGGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (2.0, 6.0), (3.0, 2.0), (3.0, 2.0), (2.0,))",756.530913982824
alex,GLLLLBGB,"((3.0, 6.0), (4.0,), (5.0,), (5.0,), (5.0,), (1.0,), (3.0, 4.0), (6.0,))",758.4576563641266
alex,GLBLLGGB,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (7.0,))",758.9305610616998
alex,GLBLLGGB,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (7.0,))",758.9305610616998
alex,GLGLGGGG,"((2.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (3.0, 4.0), (3.0, 3.0), (4.0, 6.0), (2.0, 1.0))",758.97822144609
alex,GLGLLGGG,"((4.0, 4.0), (4.0,), (3.0, 6.0), (3.0,), (1.0,), (3.0, 3.0), (2.0, 3.0), (2.0, 1.0))",759.1516458239465
alex,GLBLLGGB,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (6.0,))",759.4054726903844
alex,GLBLLGGB,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (5.0,))",760.3879648308643
alex,GLGLLGGG,"((2.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (1.0,), (3.0, 3.0), (2.0, 3.0), (2.0, 1.0))",761.5643212685566
alex,GLLLLBGB,"((3.0, 6.0), (4.0,), (5.0,), (5.0,), (5.0,), (1.0,), (3.0, 4.0), (3.0,))",762.0193558525073
alex,GLLLLBGB,"((3.0, 6.0), (4.0,), (5.0,), (5.0,), (5.0,), (1.0,), (3.0, 4.0), (3.0,))",762.0193558525073
alex,GLLLLBGB,"((3.0, 6.0), (4.0,), (5.0,), (5.0,), (5.0,), (1.0,), (3.0, 4.0), (3.0,))",762.0193558525073
alex,GLBLLGGB,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (3.0,))",762.8406509338799
alex,GLBLLGGB,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (3.0,))",762.8406509338799
alex,GLBLLGGB,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (3.0,))",762.8406509338799
alex,GLBLGGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (3.0, 5.0), (3.0, 0.0), (0.0, 4.0), (7.0,))",765.6026497033141
alex,GLBLGGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (3.0, 5.0), (3.0, 0.0), (0.0, 4.0), (7.0,))",765.6026497033141
alex,GLLGLGGB,"((2.0, 6.0), (4.0,), (5.0,), (1.0, 4.0), (5.0,), (3.0, 0.0), (0.0, 5.0), (3.0,))",765.9232276211739
alex,GLGBLGGB,"((3.0, 6.0), (4.0,), (1.0, 1.0), (5.0,), (5.0,), (3.0, 2.0), (3.0, 4.0), (2.0,))",766.0767943356242
alex,GLGLGGGB,"((3.0, 6.0), (4.0,), (3.0, 6.0), (3.0,), (1.0, 6.0), (1.0, 5.0), (2.0, 3.0), (6.0,))",767.2546082551721
alex,GLLLLBGB,"((4.0, 5.0), (4.0,), (5.0,), (5.0,), (5.0,), (1.0,), (3.0, 4.0), (3.0,))",767.9399252877242
alex,GLGBLGGG,"((3.0, 6.0), (4.0,), (3.0, 6.0), (5.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (1.0, 4.0))",768.1805146215956
alex,GGLLGGGB,"((3.0, 6.0), (1.0, 2.0), (5.0,), (5.0,), (1.0, 6.0), (3.0, 0.0), (2.0, 3.0), (6.0,))",768.264663651209
alex,GLBLLGGG,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (3.0, 3.0), (3.0, 4.0), (2.0, 0.0))",770.7147119378378
alex,GLLGBGGB,"((4.0, 5.0), (3.0,), (5.0,), (0.0, 5.0), (2.0,), (3.0, 2.0), (3.0, 3.0), (7.0,))",770.7420823191551
alex,GGLGLGGB,"((3.0, 6.0), (1.0, 2.0), (5.0,), (3.0, 3.0), (5.0,), (3.0, 3.0), (1.0, 5.0), (7.0,))",771.7548607119878
alex,GLLGBGGB,"((3.0, 6.0), (4.0,), (5.0,), (0.0, 5.0), (2.0,), (3.0, 2.0), (3.0, 1.0), (2.0,))",771.8409517092633
alex,GGLGLGGB,"((3.0, 6.0), (1.0, 2.0), (5.0,), (3.0, 3.0), (5.0,), (3.0, 3.0), (4.0, 5.0), (3.0,))",772.3921091265581
alex,GLLBBGGB,"((4.0, 5.0), (3.0,), (5.0,), (1.0,), (2.0,), (4.0, 3.0), (3.0, 4.0), (5.0,))",773.2869450409618
alex,GLBLLBGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (4.0,), (3.0, 1.0), (2.0,))",774.5334513094373
alex,GLLGBGGB,"((4.0, 5.0), (3.0,), (5.0,), (0.0, 5.0), (2.0,), (3.0, 2.0), (3.0, 4.0), (2.0,))",777.5372275329962
alex,GLLGBGGB,"((4.0, 5.0), (3.0,), (5.0,), (0.0, 5.0), (2.0,), (3.0, 2.0), (3.0, 4.0), (2.0,))",777.5372275329962
alex,GLLGBGGB,"((4.0, 5.0), (4.0,), (5.0,), (0.0, 5.0), (2.0,), (3.0, 2.0), (3.0, 1.0), (2.0,))",777.9973131484693
alex,GLLGBGGB,"((4.0, 5.0), (4.0,), (5.0,), (0.0, 5.0), (2.0,), (3.0, 2.0), (3.0, 1.0), (2.0,))",777.9973131484693
