graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
squeeze,BGGBBGBGBL,"((6,), (2, 4), (4, 2), (1,), (2,), (0, 7), (0,), (1, 7), (4,), (5,))",115.502,188.76953000000003,304.27153000000004,4512.039438339439,4551.641033787943,521.1495792070818,859.2111386768644,1380.360717883946
squeeze,BGGBBGBGBL,"((3,), (1, 1), (1, 2), (2,), (7,), (2, 4), (1,), (4, 6), (3,), (4,))",124.776,165.66496,290.44096,3738.886542643373,4519.814853653071,466.5233072448696,748.7749469378418,1215.2982541827114
squeeze,BGGBBGBGBL,"((7,), (2, 1), (1, 4), (1,), (3,), (1, 0), (7,), (4, 5), (0,), (3,))",114.381,164.75296,279.13396,4804.958686868687,4880.254622804047,549.5959795627273,804.0363946606503,1353.6323742233776
squeeze,BGGBBGBGBL,"((7,), (3, 0), (0, 6), (0,), (4,), (0, 1), (5,), (3, 5), (0,), (4,))",114.666,193.47150000000005,308.13750000000005,4850.753417693417,4585.38082494934,556.2164913932334,887.1405062741864,1443.3569976674198
squeeze,BGGBBGBGBL,"((3,), (0, 2), (3, 0), (4,), (1,), (0, 5), (1,), (0, 1), (0,), (3,))",124.839,212.1173,336.9563,3749.0068032212894,4159.9706174897765,468.0222603073425,882.4017354612641,1350.4239957686066
squeeze,BGGBBGBGBL,"((7,), (2, 3), (4, 1), (5,), (7,), (2, 3), (7,), (4, 5), (4,), (4,))",114.706,125.11943,239.82543,4817.876806804307,5570.402364627087,552.6393770012949,696.9655687327934,1249.6049457340882
squeeze,BLGGBBBBLL,"((7,), (0,), (0, 6), (4, 0), (2,), (1,), (3,), (4,), (4,), (0,))",114.663,194.6691,309.3321,4750.091161616162,4524.890990064965,544.6597028643939,880.8564566340555,1425.5161594984493
squeeze,BLGGBBBBLL,"((6,), (3,), (3, 7), (4, 4), (3,), (7,), (2,), (7,), (0,), (1,))",115.942,154.0532,269.9952,4387.183552558552,4939.394431996053,508.6588354507436,760.9295183111743,1269.588353761918
squeeze,BLGGBBBBLL,"((4,), (5,), (1, 5), (0, 0), (5,), (3,), (2,), (1,), (1,), (0,))",120.969,221.52610000000004,342.49510000000004,3901.66749838397,4118.746195858128,471.9808156120104,912.4097816582874,1384.3905972702978
squeeze,BLGGBBBBLL,"((6,), (4,), (2, 7), (2, 0), (4,), (5,), (6,), (1,), (5,), (1,))",115.485,169.54019999999997,285.0252,4391.712752802753,4609.61944439996,507.1769472574259,781.515802527458,1288.692749784884
squeeze,BLGGBBBBLL,"((2,), (2,), (1, 2), (0, 1), (6,), (4,), (0,), (1,), (5,), (1,))",130.122,226.871,356.993,3595.002968026125,4039.7856442877833,467.7889762054955,916.5102089052136,1384.299185110709
