graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
alex,GLLGGLGB,"((4, 1), (5,), (1,), (0, 2), (4, 5), (3,), (4, 7), (4,))",30.3143,165.20078999999998,195.51509,3956.9934225957854,4863.723579203124,119.95348571059542,803.4909776259836,923.444463336579
alex,GLLGGLGB,"((1, 7), (2,), (1,), (4, 0), (2, 6), (3,), (3, 2), (7,))",11.8986,181.25448,193.15308,4996.9422907647895,4486.651329936656,59.45661754089392,813.225653748977,872.682271289871
alex,GBLLLBGB,"((4, 5), (0,), (0,), (1,), (4,), (2,), (2, 1), (3,))",15.211,300.11541,315.32641,4463.728106060606,4054.5176231162154,67.89776822128788,1216.823218813748,1284.720987035036
alex,GBLLLBGB,"((3, 4), (7,), (1,), (3,), (0,), (4,), (3, 3), (4,))",16.6504,184.86297,201.51337,4186.556572316573,4989.916821170508,69.70784155169987,922.450843614539,992.1586851662388
alex,GBLLLBGB,"((0, 6), (6,), (4,), (3,), (4,), (7,), (1, 1), (7,))",11.9435,188.09906,200.04256,4955.082287157286,5091.013490997344,59.18102529666305,957.6148521039188,1016.795877400582
alex,GBLLLBGB,"((0, 1), (3,), (5,), (2,), (2,), (2,), (0, 2), (3,))",33.7159,233.66663999999997,267.38253999999995,3519.5420563388234,4276.222768658964,118.66452801731413,999.2106062440372,1117.8751342613514
alex,GBLLLBGB,"((2, 7), (7,), (3,), (0,), (3,), (2,), (1, 0), (5,))",11.3585,192.08074,203.43924,5070.937103174602,4888.062011517302,57.59823908640871,938.902568338132,996.5008074245408
alex,GBLLLBGB,"((1, 2), (0,), (2,), (0,), (3,), (5,), (0, 5), (1,))",26.264,307.07181,333.33581,3637.934991522925,4043.946732969435,95.54672461735812,1241.7820428365108,1337.3287674538687
alex,GBLLLBGB,"((0, 6), (7,), (3,), (4,), (5,), (4,), (4, 6), (0,))",14.5685,184.88323,199.45173,4490.601149406149,5114.759731268929,65.42132284512347,945.6332997909312,1011.0546226360548
alex,GBLLLBGB,"((4, 3), (4,), (5,), (3,), (2,), (7,), (2, 0), (7,))",16.5852,173.78435000000002,190.36955,4564.856951104449,5152.261777286745,75.7090655054575,895.3824639956218,971.0915295010792
alex,GBLLLBGB,"((0, 6), (7,), (2,), (1,), (3,), (3,), (2, 0), (0,))",14.9771,208.0624,223.0395,4377.230224220225,4761.295340974423,65.55821479116874,990.6465357519568,1056.204750543125
alex,GBLLLBGB,"((3, 0), (4,), (2,), (2,), (0,), (1,), (4, 7), (7,))",38.2396,209.79795,248.03755,3784.429011242678,4507.3122527247415,144.7150516183155,945.6248706315326,1090.339922249848
alex,GBBGGGGL,"((1, 2), (0,), (6,), (2, 7), (2, 4), (4, 1), (3, 7), (2,))",27.599,259.61373000000003,287.21273,3656.6025308759868,4298.641136916936,100.91857324964636,1115.9862594864467,1216.904832736093
alex,GBBGGGGL,"((0, 7), (6,), (5,), (3, 7), (4, 4), (2, 6), (4, 4), (0,))",13.8742,174.01816,187.89236,4721.017103729606,5138.00429192487,65.5003355005653,894.1060529528687,959.606388453434
alex,GBBGGGGL,"((2, 4), (1,), (6,), (3, 2), (4, 0), (0, 4), (3, 7), (1,))",19.7662,230.03634000000002,249.80254000000002,3974.9713169591832,4382.985441837978,78.5700780452786,1008.2459293136915,1086.8160073589702
alex,GBBGGGGL,"((4, 7), (2,), (5,), (0, 7), (1, 7), (4, 1), (2, 5), (4,))",14.7631,196.93435,211.69745,4979.565406015553,4840.898407612286,73.51382204554821,953.3391813191606,1026.853003364709
alex,GBBGGGGL,"((1, 6), (4,), (5,), (1, 4), (4, 0), (1, 2), (0, 7), (3,))",15.2048,200.32363999999998,215.52844,4483.988361360861,4632.422727757272,68.17814623681963,927.9837828430657,996.1619290798853
alex,GBBGGGGL,"((4, 0), (3,), (7,), (3, 2), (2, 0), (4, 1), (2, 0), (4,))",52.8197,169.97413,222.79382999999999,3654.8339306603575,5021.210736300392,193.04723176730087,853.4759264493186,1046.5231582166195
alex,GBBGGGGL,"((0, 7), (0,), (7,), (1, 6), (2, 2), (0, 1), (0, 6), (0,))",14.2394,318.80533,333.04473,4701.639685314686,4095.7562670555317,66.94852813506994,1305.748928318207,1372.6974564532768
alex,GBBGGGGL,"((4, 3), (6,), (4,), (0, 0), (2, 3), (2, 1), (4, 6), (5,))",23.4686,173.33284999999998,196.80145,4036.4484707857496,5013.003109063075,94.72979458148244,868.9181159527635,963.647910534246
alex,GBBGGGGL,"((3, 1), (3,), (1,), (4, 5), (4, 4), (0, 0), (0, 4), (3,))",36.7138,214.23168,250.94548,3606.9749973633457,4422.480283320045,132.42575865819842,947.4353808625292,1079.8611395207276
alex,GBBGGGGL,"((1, 6), (4,), (5,), (1, 0), (0, 5), (3, 1), (2, 5), (1,))",15.3829,192.51389999999998,207.89679999999998,4451.179207181707,4676.8119909238885,68.47204462615548,900.3513159395222,968.8233605656777
