graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
google,BLLGBLBBLBB,"((6,), (3,), (1,), (1, 3), (7,), (5,), (7,), (2,), (0,), (1,), (3,))",13.2381,313.3014,326.5395,4448.53997113997,4271.11151222227,58.89021699194803,1338.1452163353545,1397.0354333273026
google,BLLGBLBBLBB,"((2,), (5,), (1,), (2, 5), (1,), (3,), (7,), (0,), (0,), (0,), (1,))",27.3388,358.1848,385.5236,3556.25112511671,4028.21288236814,97.22363825934072,1442.8446256284558,1540.0682638877965
google,BLLGBLBBLBB,"((5,), (2,), (1,), (2, 6), (1,), (0,), (2,), (3,), (1,), (4,), (1,))",16.6679,332.0677,348.7356,4109.70395104895,4063.64662381174,68.5001344856888,1349.4057879819297,1417.9059224676184
google,BLLGBLBBLBB,"((7,), (4,), (1,), (0, 7), (3,), (1,), (1,), (0,), (3,), (7,), (6,))",9.4165,344.3629,353.7794,5054.41642857143,4255.40682152863,47.594912299642864,1465.4042337413814,1512.9991460410242
google,BLLGBLBBLBB,"((2,), (0,), (5,), (1, 4), (7,), (4,), (6,), (7,), (0,), (7,), (0,))",29.2856,348.5787,377.8643,3570.27375785721,4141.96378470526,104.5576091631031,1443.8003515196397,1548.3579606827427
google,LLGGLGLLLLG,"((0,), (2,), (1, 6), (4, 4), (5,), (4, 7), (5,), (2,), (3,), (2,), (3, 5))",116.482,270.5165,386.9985,3199.86536321891,4339.95298394176,372.726717238465,1174.0288913804811,1546.755608618946
google,LLGGLGLLLLG,"((4,), (4,), (0, 5), (3, 2), (4,), (3, 7), (0,), (0,), (0,), (3,), (4, 7))",41.9652,296.2282,338.1934,3534.81926326136,4179.58612674138,148.33939734661564,1238.111275069571,1386.4506724161868
google,LLGGLGLLLLG,"((3,), (0,), (3, 1), (2, 3), (4,), (4, 4), (4,), (5,), (2,), (5,), (1, 1))",48.1952,268.6508,316.846,3343.54038978495,4246.25509817285,161.14259779376363,1140.7598291282147,1301.9024269219783
google,LLGGLGLLLLG,"((2,), (2,), (2, 7), (4, 3), (0,), (0, 1), (3,), (3,), (5,), (4,), (4, 1))",59.4925,268.8627,328.3552,3299.92381241565,4321.85757954976,196.32071741013806,1161.9862978532133,1358.3070152633513
google,LLGGLGLLLLG,"((5,), (5,), (0, 3), (3, 5), (0,), (1, 3), (3,), (4,), (4,), (1,), (4, 0))",35.7362,263.8938,299.63,3585.74947299078,4377.36342395851,128.14106031669309,1155.1590679294222,1283.3001282461153
