graph,order,freq,score
alex,GGGGGGGG,"((3, 6), (3, 2), (4, 2), (4, 4), (4, 2), (3, 1), (3, 2), (4, 5))",705.1432307830768
alex,GGGGGGGG,"((3, 6), (3, 2), (4, 2), (4, 4), (4, 2), (3, 1), (3, 2), (4, 5))",705.1432307830768
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 2), (4, 5))",710.4207205583836
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 2), (4, 5))",710.4207205583836
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 2), (4, 5))",710.4207205583836
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 2), (4, 5))",710.4207205583836
alex,GGGGGGGG,"((3, 6), (3, 2), (4, 2), (4, 6), (3, 5), (3, 1), (3, 2), (4, 0))",711.4249420138054
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 2), (4, 5))",712.2725504249549
alex,GGGGGGGG,"((3, 5), (3, 6), (4, 2), (4, 4), (4, 2), (3, 2), (3, 2), (4, 5))",712.3002830273113
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",713.0205997355708
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",713.0205997355708
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 6), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",713.148414729082
alex,GGGGGGGG,"((3, 5), (3, 3), (4, 0), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",713.5307095023328
alex,GGGGGGGG,"((3, 5), (3, 1), (3, 5), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",713.5638510507507
alex,GGGGGGGG,"((3, 5), (3, 1), (4, 0), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",713.9111790507884
alex,GGGGGGGG,"((3, 5), (3, 1), (4, 0), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",713.9111790507884
alex,GGGGGGGG,"((3, 5), (3, 1), (3, 6), (4, 6), (4, 2), (3, 2), (3, 3), (4, 0))",714.1400177404371
alex,GGGGGGGG,"((3, 5), (3, 0), (3, 5), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",714.2632782440361
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",714.9319941359071
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",714.9319941359071
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",714.9319941359071
alex,GGGGGGGG,"((3, 5), (3, 6), (4, 2), (4, 4), (4, 2), (3, 2), (3, 1), (4, 0))",714.9597267382633
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 0), (3, 1), (3, 5), (3, 1), (3, 2), (4, 0))",715.485790853379
alex,GGGGGGGG,"((3, 5), (3, 0), (3, 1), (4, 6), (3, 5), (3, 3), (3, 6), (4, 6))",715.7070711813705
alex,GGGGGGGG,"((3, 5), (3, 0), (3, 1), (4, 6), (3, 5), (3, 3), (3, 6), (4, 6))",715.7070711813705
alex,GGGGGGGG,"((3, 5), (3, 0), (3, 1), (4, 6), (3, 5), (3, 3), (3, 6), (4, 6))",715.7070711813705
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 7), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",715.7369242675707
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 0), (4, 4), (3, 3), (3, 1), (2, 0), (4, 6))",715.9709131917441
alex,GGGGGGGG,"((3, 5), (3, 7), (3, 5), (4, 4), (4, 2), (3, 1), (3, 2), (4, 5))",715.990796439654
alex,GGGGGGGG,"((3, 6), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (2, 4), (4, 0))",716.3368979533933
alex,GGGGGGGG,"((3, 5), (3, 1), (4, 0), (4, 6), (3, 5), (3, 2), (3, 1), (4, 0))",716.8435128002054
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (4, 1), (3, 4), (2, 3), (4, 5))",717.1645838181178
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (4, 1), (3, 4), (2, 3), (4, 6))",717.1735816151779
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 7), (4, 6), (3, 5), (3, 1), (3, 2), (4, 0))",717.2432058505075
alex,GGGGGGGG,"((3, 5), (3, 6), (3, 5), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",717.4424430577732
alex,GGGGGGGG,"((3, 5), (3, 7), (3, 5), (4, 4), (4, 2), (3, 1), (3, 6), (4, 5))",717.835487850413
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 2), (4, 6), (3, 2), (3, 4), (2, 3), (4, 3))",718.0507022028279
alex,GGGGGGGG,"((4, 7), (3, 2), (3, 1), (4, 6), (3, 5), (3, 1), (3, 2), (4, 0))",718.373179678578
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (4, 2), (2, 3), (3, 1), (4, 0))",718.9588061798522
alex,GGGGGGGG,"((4, 7), (3, 0), (4, 2), (4, 6), (3, 5), (3, 1), (3, 2), (4, 0))",719.3203954037257
alex,GGGGGGGG,"((4, 7), (3, 0), (4, 2), (4, 6), (3, 5), (3, 1), (3, 2), (4, 0))",719.3203954037257
alex,GGGGGGGG,"((4, 7), (3, 0), (4, 2), (4, 6), (3, 5), (3, 1), (3, 2), (4, 0))",719.3203954037257
alex,GGGGGGGG,"((4, 7), (3, 2), (3, 1), (4, 6), (3, 5), (3, 3), (3, 6), (4, 6))",719.6306247688083
alex,GGGGGGGG,"((3, 5), (3, 6), (4, 0), (4, 6), (4, 2), (2, 3), (3, 2), (4, 5))",719.6502736996782
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (3, 2), (3, 1), (2, 4), (4, 1))",719.8057937014814
alex,GGGGGGGG,"((4, 7), (3, 2), (3, 1), (4, 6), (3, 5), (3, 2), (3, 6), (4, 6))",719.8113793977823
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (4, 2), (2, 3), (4, 1), (4, 5))",720.1291047311576
alex,GGGGGGGG,"((3, 4), (3, 0), (4, 0), (4, 6), (4, 2), (3, 2), (3, 1), (4, 0))",720.5000029817854
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (3, 2), (3, 1), (2, 4), (4, 0))",720.6394139385878
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 2), (4, 6), (2, 1), (3, 1), (3, 2), (4, 5))",721.4642771318689
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 2), (4, 6), (2, 4), (3, 2), (3, 2), (4, 6))",721.5133095724888
alex,GGGGGGGG,"((4, 7), (3, 0), (4, 2), (4, 6), (3, 5), (3, 1), (3, 6), (3, 7))",721.6368815501453
alex,GGGGGGGG,"((3, 5), (3, 0), (4, 0), (4, 6), (4, 2), (2, 3), (4, 1), (3, 2))",722.3547675953337
