graph,order,freq,score
res50,GGGGGGGGBBBBBBBBBB,"((4, 1), (4, 2), (4, 1), (4, 2), (4, 2), (4, 1), (4, 3), (4, 5), (5,), (4,), (4,), (5,), (5,), (5,), (5,), (5,), (4,), (7,))",2745.0069192495557
res50,GGGGGGGGBBBBBBBBBB,"((4, 1), (4, 2), (4, 1), (4, 2), (4, 2), (4, 1), (4, 3), (4, 5), (5,), (4,), (4,), (5,), (5,), (5,), (5,), (5,), (4,), (7,))",2745.0069192495557
res50,GGGGGGGGBBGBBBBBBB,"((4, 1), (4, 2), (1, 4), (3, 6), (4, 2), (4, 1), (4, 3), (1, 5), (5,), (4,), (2, 5), (5,), (5,), (5,), (5,), (5,), (4,), (7,))",3026.3742917383747
res50,GGGGGGGGGGGBBBBBBB,"((3, 6), (4, 2), (4, 1), (3, 6), (4, 2), (4, 1), (4, 3), (1, 3), (4, 1), (2, 4), (1, 1), (5,), (5,), (5,), (5,), (5,), (4,), (7,))",3062.968879375981
res50,GGGGGGGGBGBBBBBBBB,"((2, 2), (4, 2), (3, 2), (4, 0), (4, 2), (4, 1), (4, 3), (4, 5), (5,), (3, 7), (4,), (5,), (5,), (5,), (5,), (5,), (0,), (7,))",3067.4598518612584
res50,GGGGGGGGGGGBBBBBBG,"((3, 5), (3, 0), (4, 6), (3, 0), (4, 2), (4, 7), (3, 4), (3, 6), (3, 1), (0, 4), (2, 3), (5,), (5,), (5,), (5,), (5,), (5,), (0, 5))",3117.4210213486604
res50,GGGGGGGGBBBBBBBGBB,"((4, 1), (4, 2), (4, 1), (4, 2), (4, 2), (4, 1), (4, 3), (4, 5), (5,), (4,), (4,), (5,), (5,), (5,), (5,), (1, 0), (4,), (7,))",3143.50834245794
res50,GGGGGGGBBBGBBBBBBB,"((4, 1), (4, 2), (1, 1), (3, 6), (4, 4), (4, 2), (0, 5), (0,), (5,), (4,), (2, 5), (5,), (5,), (5,), (5,), (5,), (4,), (7,))",3188.403534148393
res50,GGGGGGGGBBBBBBLBBB,"((3, 6), (4, 2), (4, 1), (3, 6), (4, 2), (4, 1), (4, 3), (1, 3), (5,), (4,), (4,), (5,), (5,), (5,), (2,), (5,), (4,), (7,))",3203.6894502428945
res50,GGGGGGGBGGGBBBBBBG,"((3, 5), (3, 0), (4, 6), (3, 0), (4, 2), (4, 7), (3, 4), (1,), (3, 1), (1, 2), (2, 3), (5,), (5,), (5,), (5,), (5,), (5,), (0, 5))",3214.2522892413162
res50,GGGGGGGGGGGBBBBBBG,"((3, 5), (3, 0), (4, 6), (3, 0), (4, 2), (4, 7), (3, 6), (3, 6), (3, 1), (0, 1), (2, 3), (5,), (5,), (5,), (5,), (5,), (4,), (2, 0))",3234.660701180081
res50,GGGGGGGGGBBBBBBBBG,"((3, 4), (0, 0), (2, 1), (4, 1), (4, 4), (4, 5), (4, 3), (1, 3), (4, 1), (6,), (4,), (5,), (4,), (7,), (5,), (5,), (5,), (0, 5))",3239.9781661508764
res50,GGBGGGGGBBBBBBBBBB,"((4, 2), (4, 3), (3,), (0, 3), (4, 2), (1, 3), (2, 1), (3, 6), (5,), (4,), (4,), (5,), (5,), (5,), (5,), (5,), (4,), (7,))",3250.0136113223803
res50,GGGGGGGGBBBBBBLBBB,"((2, 2), (4, 2), (3, 2), (4, 0), (4, 2), (4, 1), (4, 3), (4, 5), (5,), (4,), (4,), (5,), (5,), (5,), (2,), (5,), (4,), (7,))",3257.749665608499
res50,GGGGGGGGGBBBGBBBBG,"((3, 4), (1, 6), (3, 0), (4, 1), (4, 4), (4, 0), (4, 3), (4, 3), (4, 1), (6,), (4,), (5,), (0, 1), (5,), (4,), (5,), (4,), (4, 7))",3283.1095772889157
res50,GGGGGGGGBBBGGGGBBB,"((4, 1), (4, 3), (4, 1), (3, 5), (3, 0), (4, 0), (1, 4), (4, 4), (5,), (4,), (4,), (3, 1), (1, 5), (2, 1), (3, 3), (5,), (4,), (7,))",3324.4317972300832
res50,GGGGGGGGBBBBBBLBBB,"((3, 6), (4, 2), (4, 1), (3, 6), (4, 2), (4, 6), (4, 3), (3, 6), (5,), (4,), (4,), (5,), (0,), (5,), (2,), (5,), (4,), (7,))",3333.4922285892917
res50,GGGGGGGGBGBBBBBGBB,"((3, 5), (3, 2), (3, 2), (4, 0), (4, 2), (4, 1), (4, 3), (4, 5), (5,), (0, 0), (1,), (5,), (5,), (6,), (5,), (1, 5), (4,), (7,))",3377.3931512718946
res50,GGGGGGGGGGBBBBBGBB,"((4, 1), (4, 2), (1, 4), (3, 6), (4, 2), (4, 1), (4, 3), (1, 3), (4, 1), (2, 4), (4,), (5,), (5,), (1,), (5,), (0, 7), (4,), (7,))",3380.374517856595
res50,GGGGGGGBBBGBBGBBBB,"((4, 1), (4, 2), (1, 1), (3, 6), (4, 4), (4, 2), (0, 5), (0,), (5,), (4,), (2, 5), (5,), (5,), (1, 5), (5,), (5,), (4,), (7,))",3381.4003334638987
res50,GGGGGGGGGGGBGBBBBG,"((3, 7), (4, 2), (4, 1), (1, 3), (4, 2), (4, 7), (4, 0), (3, 6), (3, 1), (0, 4), (0, 5), (5,), (4, 4), (5,), (5,), (5,), (5,), (0, 5))",3389.7633934110254
res50,GGGGGGGGGGGBGBBBBG,"((3, 7), (4, 2), (4, 1), (1, 3), (4, 2), (4, 7), (4, 0), (3, 6), (3, 1), (0, 4), (0, 5), (5,), (4, 4), (5,), (5,), (5,), (5,), (0, 5))",3389.7633934110254
res50,GGGGGGGGBBBGBBBLBB,"((4, 1), (4, 3), (4, 1), (3, 5), (3, 0), (4, 0), (1, 4), (4, 4), (5,), (4,), (4,), (3, 1), (5,), (5,), (5,), (0,), (4,), (7,))",3403.2087091185326
res50,GGGGGGGGGGBBBBBGGG,"((4, 1), (4, 2), (4, 1), (4, 2), (4, 4), (4, 1), (4, 3), (4, 3), (4, 1), (0, 0), (1,), (5,), (5,), (5,), (5,), (1, 5), (1, 3), (1, 4))",3408.3278044634176
res50,GGBGGGGGGGGLBBBBBB,"((4, 1), (4, 3), (3,), (3, 0), (4, 2), (4, 0), (4, 3), (1, 3), (4, 1), (2, 4), (1, 1), (2,), (5,), (5,), (5,), (5,), (4,), (7,))",3417.2726899490885
res50,GGGGGGGGBBBGBBBLBB,"((2, 2), (4, 2), (3, 2), (4, 5), (3, 0), (4, 0), (4, 4), (4, 4), (5,), (4,), (4,), (3, 1), (5,), (5,), (5,), (0,), (4,), (7,))",3427.229863795795
res50,GGGGGGGGGGGGGBBGBB,"((4, 0), (4, 3), (4, 1), (4, 2), (4, 2), (4, 4), (4, 3), (4, 5), (3, 1), (2, 6), (1, 0), (1, 0), (0, 1), (4,), (5,), (2, 7), (5,), (7,))",3430.1323316633116
res50,GGGGGGGGBBBBBGGGBG,"((4, 1), (4, 2), (1, 4), (3, 6), (4, 2), (4, 1), (4, 3), (4, 5), (5,), (4,), (4,), (5,), (5,), (1, 6), (3, 3), (0, 2), (6,), (2, 3))",3430.2119056416113
