,Num_iterations,PE,Freq,NextFreq,TimeFreq1,TimeTotal,TimeFreq2,Delay
73,20000000,Big,7,6,333749.0,707333.0,373584.0,-368.14072569522807
74,20000000,Big,6,7,373566.0,707574.0,334008.0,3250.2916321873668
75,20000000,Big,5,4,424435.0,925171.0,500736.0,-133.1970802919708
76,20000000,Big,4,5,500785.0,925561.0,424776.0,3340.4379562043796
77,20000000,Big,3,2,596510.0,1333420.0,736910.0,97.5132035493871
78,20000000,Big,2,3,737420.0,1334320.0,596900.0,3201.459450811979
79,20000000,Big,1,0,1003230.0,2480380.0,1477150.0,4212.8276209677415
80,20000000,Big,0,1,1478440.0,2481600.0,1003160.0,528.090347782258
81,20000000,Big,7,7,333698.0,667359.0,333661.0,0.0
82,20000000,Big,6,6,373649.0,747189.0,373540.0,0.0
83,20000000,Big,5,5,424309.0,848575.0,424266.0,0.0
84,20000000,Big,4,4,500958.0,1001670.0,500712.0,0.0
85,20000000,Big,3,3,596381.0,1192670.0,596289.0,0.0
86,20000000,Big,2,2,737017.0,1473950.0,736933.0,0.0
87,20000000,Big,1,1,1003250.0,2006240.0,1002990.0,0.0
88,20000000,Big,0,0,1478250.0,2957400.0,1479150.0,0.0
89,20000000,Little,5,2,664963.0,1819780.0,1154817.0,519.4410939233732
90,20000000,Little,4,3,784922.0,1719580.0,934658.0,-675.9936631098171
91,20000000,Little,3,4,934698.0,1720110.0,785412.0,4000.007271731727
92,20000000,Little,2,5,1155180.0,1821760.0,666580.0,3892.513543502382
93,20000000,Little,5,3,664983.0,1599380.0,934397.0,325.55701202888713
94,20000000,Little,4,2,784805.0,1939940.0,1155135.0,137.7055117174951
95,20000000,Little,3,5,934658.0,1600730.0,666072.0,3965.494104250355
96,20000000,Little,2,4,1155200.0,1941260.0,786060.0,4019.806224674634
97,20000000,Little,5,0,664918.0,2980350.0,2315432.0,244.85087868054984
98,20000000,Little,4,1,784843.0,2357140.0,1572297.0,9327.659988281039
99,20000000,Little,1,4,1572430.0,2359160.0,786730.0,3887.9439371944004
100,20000000,Little,0,5,2316300.0,2983900.0,667600.0,3748.0551773592583
101,20000000,Little,5,1,664962.0,2237020.0,1572058.0,7043.50448168823
102,20000000,Little,4,0,784782.0,3100400.0,2315618.0,216.27379774553
103,20000000,Little,1,5,1572430.0,2239480.0,667050.0,3660.953512164582
104,20000000,Little,0,4,2316250.0,3103600.0,787350.0,3900.7301525728008
105,20000000,Little,3,0,934753.0,3250630.0,2315877.0,110.26204423996624
106,20000000,Little,2,1,1155150.0,2727540.0,1572390.0,25402.10516445132
107,20000000,Little,1,2,1572460.0,2728590.0,1156130.0,3448.54560798931
108,20000000,Little,0,3,2316000.0,3253540.0,937540.0,5047.803774273241
109,20000000,Little,3,1,934680.0,2506900.0,1572220.0,13788.916261485288
110,20000000,Little,2,0,1155080.0,3471050.0,2315970.0,69.65990145067364
111,20000000,Little,1,3,1572320.0,2508520.0,936200.0,4083.6993793656457
112,20000000,Little,0,2,2316320.0,3473250.0,1156930.0,3451.5947072809345
113,20000000,Little,5,4,665011.0,1449740.0,784729.0,233.0296804986524
114,20000000,Little,4,5,784789.0,1450300.0,665511.0,3817.673898350342
115,20000000,Little,3,2,934577.0,2089640.0,1155063.0,580.1871247241369
116,20000000,Little,2,3,1155510.0,2090860.0,935350.0,4297.887805828586
117,20000000,Little,1,0,1572460.0,3888320.0,2315860.0,387.757364457216
118,20000000,Little,0,1,2316420.0,3888720.0,1572300.0,-29870.3457856102
119,20000000,Little,5,5,664972.0,1329900.0,664928.0,0.0
120,20000000,Little,4,4,784829.0,1569600.0,784771.0,0.0
121,20000000,Little,3,3,934661.0,1869190.0,934529.0,0.0
122,20000000,Little,2,2,1160790.0,2315990.0,1155200.0,0.0
123,20000000,Little,1,1,1572330.0,3154100.0,1581770.0,0.0
124,20000000,Little,0,0,2316670.0,4632710.0,2316040.0,0.0
