graph,order,freq,score
res50,GBGGBBBBBBBGBGGBBG,"((3, 4), (5,), (4, 3), (4, 4), (5,), (6,), (5,), (7,), (5,), (5,), (5,), (4, 5), (6,), (0, 2), (4, 0), (6,), (7,), (0, 5))",3222.8609936784524
res50,BLGBBBGGGBBBBBBBBB,"((6,), (2,), (0, 3), (6,), (5,), (6,), (2, 3), (4, 1), (1, 5), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (6,))",3224.875593306829
res50,BBGGGBBBBBBBGBGBBG,"((6,), (5,), (4, 3), (4, 4), (1, 3), (6,), (5,), (5,), (5,), (5,), (5,), (5,), (0, 1), (5,), (3, 3), (5,), (6,), (0, 7))",3234.510367451239
res50,BBGGBBBBBBBLBBGGBG,"((6,), (5,), (3, 7), (4, 4), (5,), (6,), (5,), (5,), (5,), (5,), (5,), (3,), (5,), (5,), (4, 6), (0, 6), (5,), (1, 7))",3248.7891858504554
res50,BGGGGGBGGGBBGBBBBB,"((6,), (0, 7), (4, 3), (4, 2), (3, 1), (3, 0), (5,), (1, 1), (2, 0), (4, 2), (5,), (5,), (2, 2), (5,), (5,), (5,), (5,), (6,))",3248.9852002794205
res50,BGGBGGBBBBGGGBBBBB,"((6,), (3, 7), (3, 0), (3,), (2, 1), (1, 4), (5,), (5,), (5,), (5,), (1, 1), (0, 5), (3, 7), (5,), (5,), (5,), (5,), (6,))",3249.3449506434376
res50,BGGGGBBBBGBBGBBBGG,"((6,), (0, 2), (4, 3), (4, 4), (2, 0), (5,), (5,), (5,), (5,), (2, 7), (5,), (4,), (4, 3), (5,), (5,), (5,), (1, 0), (4, 6))",3250.3979341485906
res50,BGGGBGGGGBBGGBBBBB,"((6,), (4, 7), (4, 1), (4, 4), (2,), (2, 2), (1, 2), (0, 2), (1, 4), (7,), (5,), (4, 5), (4, 7), (6,), (6,), (7,), (6,), (6,))",3266.1742058247282
res50,BBGGGBGBBGBLGBBBGB,"((6,), (5,), (4, 3), (4, 4), (2, 0), (5,), (1, 0), (5,), (5,), (2, 7), (5,), (1,), (4, 3), (5,), (5,), (5,), (0, 0), (6,))",3296.957683432557
res50,GGGBGGBBBBBGGBBBBB,"((3, 1), (3, 7), (3, 0), (3,), (1, 7), (1, 4), (5,), (5,), (5,), (7,), (2,), (0, 5), (3, 7), (5,), (5,), (5,), (5,), (6,))",3300.938338833288
res50,BGGBGGBBBBLGBBGBBB,"((6,), (3, 7), (3, 0), (3,), (2, 1), (1, 4), (5,), (5,), (5,), (5,), (0,), (1, 0), (5,), (5,), (3, 3), (5,), (6,), (6,))",3328.8197148253876
res50,GGGGBBBGGBBGGBBBBB,"((1, 6), (3, 5), (3, 0), (4, 4), (5,), (6,), (5,), (3, 6), (1, 5), (5,), (7,), (0, 7), (1, 2), (3,), (5,), (5,), (5,), (6,))",3338.1010891116352
res50,GBGGBGGGBBBBBBBGBG,"((0, 4), (5,), (4, 3), (4, 4), (5,), (1, 4), (2, 3), (0, 1), (2,), (7,), (5,), (7,), (6,), (6,), (6,), (1, 1), (5,), (3, 5))",3343.70556207629
res50,BLLGBBBGBBGBBBBGBG,"((6,), (5,), (2,), (2, 0), (5,), (6,), (5,), (1, 4), (5,), (5,), (3, 2), (5,), (5,), (5,), (5,), (0, 6), (5,), (2, 0))",3344.2140045626697
res50,BBGGBBGBBBBGGBGGGG,"((6,), (5,), (4, 3), (4, 4), (5,), (6,), (1, 6), (5,), (5,), (5,), (5,), (4, 7), (4, 0), (6,), (2, 7), (1, 1), (1, 0), (4, 6))",3344.804146131607
res50,BGGGBGGGBBBBBGGLBG,"((6,), (3, 7), (4, 3), (4, 4), (5,), (2, 7), (3, 6), (3, 4), (5,), (5,), (5,), (5,), (7,), (0, 2), (2, 3), (3,), (7,), (2, 0))",3347.081554679115
res50,BGGGBGGGGBBBBBBGGG,"((6,), (4, 7), (3, 4), (4, 4), (5,), (2, 2), (1, 2), (0, 2), (1, 4), (5,), (5,), (5,), (5,), (5,), (5,), (3, 1), (1, 0), (0, 7))",3350.4858047653797
res50,BGGGBGGGLBBGGBBBBB,"((6,), (0, 7), (4, 5), (1, 0), (5,), (3, 5), (2, 3), (0, 1), (5,), (7,), (5,), (4, 5), (4, 7), (6,), (6,), (5,), (6,), (6,))",3369.925460696389
res50,BGGGBGGGLBBGGBBBBB,"((6,), (0, 7), (4, 5), (1, 0), (5,), (3, 5), (2, 3), (0, 1), (5,), (7,), (5,), (4, 5), (4, 7), (6,), (6,), (5,), (6,), (6,))",3369.925460696389
res50,GBGGBGBGBBBGBBBGBG,"((0, 5), (5,), (4, 3), (4, 4), (5,), (1, 4), (6,), (0, 1), (2,), (7,), (5,), (2, 0), (6,), (6,), (6,), (1, 1), (5,), (3, 5))",3376.3735689173363
res50,BBGGBBBGGBBGGBGBBB,"((6,), (5,), (4, 3), (4, 4), (5,), (6,), (5,), (3, 6), (1, 5), (5,), (7,), (0, 7), (2, 4), (5,), (4, 2), (5,), (6,), (6,))",3384.4324987998198
res50,BBGGBBBGGBBGGBGBBB,"((6,), (5,), (4, 3), (4, 4), (5,), (6,), (5,), (3, 6), (1, 5), (5,), (7,), (0, 7), (2, 4), (5,), (4, 2), (5,), (6,), (6,))",3384.4324987998198
res50,BGGGBBBGGBBGGBBGGB,"((6,), (3, 7), (4, 3), (4, 4), (5,), (6,), (5,), (3, 6), (1, 5), (5,), (7,), (0, 7), (2, 4), (5,), (5,), (2, 6), (2, 3), (6,))",3385.6636466419022
res50,BGGGBBBBGGLBGBBBBB,"((6,), (0, 7), (4, 5), (1, 0), (5,), (6,), (7,), (3,), (1, 1), (1, 2), (5,), (5,), (3, 7), (5,), (5,), (5,), (5,), (6,))",3394.584060802164
res50,GGGGGGGLGBBGBBBBBB,"((1, 3), (3, 7), (3, 0), (2, 3), (2, 1), (1, 4), (2, 0), (0,), (1, 4), (5,), (5,), (4, 5), (6,), (6,), (6,), (5,), (6,), (6,))",3396.8589191012793
res50,BGGGGBBGGGBBGBBGBG,"((6,), (2, 7), (4, 3), (4, 4), (3, 1), (6,), (5,), (0, 1), (4, 5), (4, 2), (5,), (5,), (2, 2), (5,), (5,), (0, 6), (5,), (2, 0))",3408.124788602579
res50,GBGGBGBGBBBGGBBBBB,"((0, 5), (5,), (4, 3), (4, 4), (5,), (1, 4), (6,), (0, 1), (2,), (5,), (7,), (0, 7), (2, 4), (5,), (5,), (5,), (5,), (6,))",3411.00755136423
res50,BGGGBBBGGBLGGBBGGB,"((6,), (3, 7), (4, 3), (4, 4), (5,), (6,), (5,), (3, 6), (1, 5), (5,), (3,), (0, 7), (2, 4), (5,), (5,), (2, 6), (2, 3), (6,))",3414.0284737750653
res50,BGGGBGGGGBBBBBBGGG,"((6,), (2, 6), (4, 5), (1, 0), (5,), (4, 4), (2, 3), (0, 2), (1, 4), (5,), (5,), (5,), (5,), (5,), (5,), (3, 1), (1, 0), (0, 7))",3416.1087409322113
res50,GBGBBBBBGGBGBBGGGB,"((4, 3), (5,), (4, 3), (2,), (1,), (6,), (5,), (5,), (2, 3), (3, 2), (5,), (4, 7), (5,), (5,), (4, 2), (2, 0), (2, 6), (6,))",3421.0001440116325
res50,GGGGBGGGLBBGGBBBBG,"((4, 2), (0, 7), (4, 5), (1, 0), (5,), (3, 5), (2, 3), (0, 1), (5,), (7,), (5,), (4, 5), (4, 7), (6,), (6,), (5,), (6,), (4, 6))",3425.211023011314
res50,GGGGBGBGGBBGGBBBBB,"((1, 6), (4, 5), (3, 0), (4, 4), (5,), (0, 1), (5,), (3, 6), (1, 5), (5,), (7,), (0, 7), (2, 4), (5,), (5,), (5,), (5,), (6,))",3425.4698644087775
res50,GGGBGGBBBBBGGBBBBB,"((1, 0), (3, 7), (3, 0), (3,), (1, 7), (1, 4), (5,), (5,), (5,), (7,), (2,), (0, 5), (3, 7), (5,), (5,), (5,), (5,), (6,))",3433.93390732524
res50,GBGBBBBBGGBGBBGBBL,"((4, 3), (5,), (4, 3), (2,), (1,), (6,), (5,), (5,), (0, 5), (3, 2), (5,), (4, 7), (5,), (5,), (2, 0), (5,), (5,), (2,))",3440.902967563781
