graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
google,GGGGLGBBGLB,"((4, 5), (2, 3), (2, 2), (0, 0), (0,), (1, 0), (1,), (7,), (4, 6), (0,), (3,))",148.809,386.7007,535.5097,3338.82553056737,4216.18936803291,496.8472883782,1630.40337995089,2127.25066832908
google,GGGGLGBBGLB,"((0, 7), (1, 6), (3, 0), (2, 4), (4,), (2, 3), (5,), (0,), (0, 1), (0,), (0,))",148.569,392.2937,540.8627,3331.82428426924,4207.60158279548,495.005802089597,1650.6155930407,2145.62139513029
google,GGGGLGBBGLB,"((0, 3), (2, 1), (3, 3), (4, 4), (0,), (4, 1), (0,), (2,), (4, 6), (5,), (6,))",147.692,388.2513,535.9433,3336.22483095917,4218.07210069706,492.733717734023,1637.67197658936,2130.40569432338
google,GGGGLGBBGLB,"((2, 0), (4, 3), (0, 6), (2, 1), (5,), (1, 0), (1,), (7,), (1, 6), (0,), (3,))",148.581,386.5628,535.1438,3333.8199745603,4222.44281580131,495.342305640144,1632.23931771604,2127.58162335618
google,GGGGLGBBGLB,"((1, 2), (1, 6), (4, 6), (3, 4), (4,), (3, 4), (0,), (5,), (2, 7), (5,), (2,))",148.894,390.1428,539.0368,3338.00546392328,4212.86288306167,497.008985545393,1643.61812121375,2140.62710675915
google,GGGGLGBBGLB,"((3, 7), (4, 1), (2, 5), (4, 4), (4,), (4, 0), (0,), (5,), (4, 3), (4,), (6,))",148.096,387.1937,535.2897,3340.20330284744,4222.11571569144,494.670748338494,1634.77660578672,2129.44735412521
google,GGGGLGBBGLB,"((4, 5), (3, 7), (2, 4), (2, 6), (4,), (0, 2), (4,), (4,), (2, 5), (3,), (3,))",148.513,388.7995,537.3125,3334.26153409927,4217.05123282846,495.181183213686,1639.58741079809,2134.76859401178
google,LBGGLGGBGGG,"((5,), (3,), (0, 1), (3, 1), (2,), (0, 5), (4, 2), (7,), (3, 5), (1, 6), (4, 7))",214.668,399.1847,613.8527,3160.71282778237,4149.884316772,678.503901314385,1656.57032602534,2335.07422733972
google,LBGGLGGBGGG,"((1,), (0,), (3, 2), (3, 4), (5,), (0, 1), (0, 6), (0,), (2, 0), (1, 6), (1, 7))",214.355,402.9787,617.3337,3155.22041821438,4139.39109364257,676.337272746344,1668.08644170766,2344.42371445401
google,LBGGLGGBGGG,"((1,), (4,), (2, 6), (0, 7), (0,), (0, 7), (2, 0), (2,), (4, 5), (1, 3), (2, 4))",214.619,373.1502,587.7692,3159.4808708993,4221.7600902463,678.084625031537,1575.35062202743,2253.43524705896
google,LBGGLGGBGGG,"((3,), (6,), (1, 4), (1, 7), (5,), (0, 3), (2, 6), (5,), (2, 7), (0, 5), (2, 5))",214.374,395.7336,610.1076,3161.94575080842,4152.25760833043,677.838958383804,1643.18785147199,2321.02680985579
google,LBGGLGGBGGG,"((5,), (7,), (0, 5), (1, 0), (2,), (4, 6), (1, 4), (2,), (2, 2), (1, 2), (1, 6))",214.361,415.8392,630.2002,3154.43906957884,4104.35366410763,676.18871339399,1706.75114419959,2382.93985759358
google,LBGGLGGBGGG,"((4,), (2,), (2, 2), (2, 1), (5,), (2, 6), (1, 5), (2,), (0, 4), (3, 1), (0, 2))",214.35,397.1048,611.4548,3157.49352812038,4154.94652070861,676.808737752603,1649.94920711669,2326.75794486929
google,LBGGLGGBGGG,"((1,), (6,), (0, 7), (4, 7), (0,), (0, 0), (0, 0), (5,), (4, 6), (0, 4), (3, 1))",214.447,425.7825,640.2295,3158.54179028875,4071.91099416645,677.339811302051,1733.74844287368,2411.08825417573
google,LBGGLGGBGGG,"((0,), (2,), (4, 1), (1, 0), (2,), (1, 4), (0, 3), (2,), (1, 7), (3, 4), (0, 3))",214.492,421.6812,636.1732,3157.66402694879,4088.36218552248,677.2936724683,1723.98547242574,2401.27914489404
google,LBGGLGGBGGG,"((2,), (4,), (3, 0), (2, 5), (5,), (1, 4), (3, 2), (3,), (0, 1), (1, 7), (0, 3))",214.481,378.7827,593.2637,3157.54881862551,4199.89085417234,677.234228167618,1590.84599744871,2268.08022561632
google,LBGGLGGBGGG,"((5,), (5,), (1, 7), (1, 1), (3,), (3, 6), (0, 6), (4,), (3, 2), (4, 6), (1, 7))",214.371,436.5656,650.9366,3157.04573992307,4045.235761239,676.779052313049,1766.01077724676,2442.78982955981
google,BGBLBLGLLBG,"((4,), (1, 3), (0,), (1,), (3,), (2,), (0, 0), (1,), (1,), (2,), (0, 1))",154.669,491.3398,646.0088,3329.90279596894,3800.99369316144,515.03273554972,1867.5794809992,2382.61221654892
google,BGBLBLGLLBG,"((7,), (2, 5), (5,), (5,), (5,), (5,), (0, 7), (0,), (3,), (0,), (0, 1))",154.688,500.5317,655.2197,3322.33283405681,3781.19015212174,513.925021434579,1892.60553486475,2406.53055629933
google,BGBLBLGLLBG,"((3,), (4, 1), (6,), (5,), (2,), (5,), (0, 4), (5,), (3,), (7,), (0, 4))",154.115,494.6863,648.8013,3320.53109643068,3788.79968318416,511.743649926415,1874.26729671555,2386.01094664196
google,BGBLBLGLLBG,"((4,), (0, 3), (5,), (3,), (2,), (2,), (0, 1), (2,), (3,), (5,), (1, 4))",155.4,498.2176,653.6176,3322.34810680722,3788.51753782045,516.292895797842,1887.50611525081,2403.79901104865
google,BGBLBLGLLBG,"((6,), (3, 3), (2,), (3,), (3,), (2,), (0, 0), (3,), (0,), (0,), (4, 7))",155.274,496.3967,651.6707,3323.91547348014,3788.31598789873,516.117651229155,1880.50755495017,2396.62520617932
google,BGBLBLGLLBG,"((0,), (0, 6), (1,), (4,), (1,), (3,), (3, 4), (1,), (0,), (7,), (0, 3))",154.263,505.3018,659.5648,3326.73846187732,3767.31064411124,513.192655344581,1903.62884962857,2416.82150497315
google,BGBLBLGLLBG,"((3,), (1, 5), (3,), (5,), (1,), (4,), (4, 6), (4,), (5,), (6,), (0, 2))",155.568,502.8173,658.3853,3326.17843641351,3770.14200216546,517.446926995977,1895.69262214543,2413.13954914141
google,BGBLBLGLLBG,"((0,), (3, 1), (7,), (3,), (5,), (4,), (0, 2), (3,), (0,), (4,), (0, 1))",154.458,499.706,654.164,3326.27364489082,3780.79765847662,513.769574642547,1889.28727472672,2403.05684936927
google,BGBLBLGLLBG,"((7,), (4, 6), (6,), (4,), (3,), (4,), (2, 5), (0,), (0,), (1,), (3, 5))",154.618,493.1413,647.7593,3321.88851183174,3793.7761177243,513.623757922401,1870.86768660352,2384.49144452592
